time,L1-icache-loads,L1-icache-load-misses
0.025060381,3507177,8028
0.050154161,4634372,6208
0.075223853,2896669,5879
0.100290613,5187881,5946
0.125356424,2890189,5996
0.150424964,7385337,6104
0.175490376,2869142,6129
0.200555656,2874119,6221
0.225621068,2885778,6189
0.250686138,2835006,6139
0.275751368,2820490,6103
0.300816579,11977849,6130
0.325881881,2897226,6128
0.350947011,2865119,6209
0.376012211,2832627,6175
0.401077322,2880389,6307
0.426142384,2830402,6153
0.451207474,2820959,6178
0.476272504,2832040,6156
0.501337526,2833971,6106
0.526402847,2796054,6034
0.551471447,2879407,6012
0.576559377,21013727,5812
0.601636439,2869404,6089
0.626709008,2852052,6256
0.651777440,2880423,6214
0.676842890,2823518,6261
0.701909052,2837180,6153
0.726976082,2832779,6302
0.752051083,2894224,6084
0.777119253,2820180,5937
0.802189995,2830181,6200
0.827256895,2879265,6046
0.852322426,2879390,6053
0.877387676,2891694,6086
0.902453208,2861717,5953
0.927518678,2926627,6222
0.952583900,2829861,5848
0.977649179,2828443,6146
1.002714421,1589769,5224
1.027783181,49576,34
1.052871333,25211,25
1.077959002,42593,33
1.103046304,32131,13
1.128132704,13402,25
1.153220075,33878,13
1.159834978,10865411,1290
