time,L1-icache-loads,L1-icache-load-misses
0.025069690,4571817,8865
0.050175141,4134897,6738
0.075263552,5203691,6621
0.100352003,2969282,6761
0.125440192,2928536,6776
0.150534064,7462062,6361
0.175622245,2941524,6702
0.200710365,2899209,6752
0.225798397,2899722,6707
0.250887017,2901071,6584
0.275975008,2889091,6564
0.301063128,12122293,5489
0.326151319,2926940,7041
0.351239459,2975481,6716
0.376327651,2917487,6702
0.401415801,2907746,6760
0.426504002,2862332,6725
0.451592042,2908222,6483
0.476680004,2851052,6655
0.501768323,2965920,6870
0.526856335,2911456,6705
0.551943515,6979495,6060
0.577031656,17162581,4535
0.602119918,2991750,6648
0.627207968,2892148,6517
0.652295948,2926562,6584
0.677383999,2872272,6334
0.702471970,2929496,6471
0.727559920,2870776,6436
0.752657412,2927447,6631
0.777745672,2929868,6463
0.802833793,2982332,6539
0.827921793,2909398,6519
0.853009905,2920218,6466
0.878098014,2993927,6650
0.903186786,2927579,6503
0.928274806,2972534,6457
0.953362817,2918285,6576
0.978488917,2870888,6646
1.003588528,858112,896
1.028675088,31403,11
1.053762660,36393,161
1.078850441,29951,22
1.103936741,24971,19
1.129024513,36247,20
1.148842211,12615929,3521
