time,L1-icache-loads,L1-icache-load-misses
0.025071326,810228,2938
0.050141523,2350223,5086
0.075219170,5128216,8833
0.100288567,3186172,8837
0.125357723,5640792,8782
0.150425900,3279352,9219
0.175502046,7694151,8177
0.200568614,3578009,9585
0.225634960,3178117,9146
0.250702136,3182221,8903
0.275768673,3491914,9506
0.300835060,7975682,8359
0.325901747,8365338,8886
0.350967934,3957482,9480
0.376033430,3696650,8689
0.401099857,3144109,8313
0.426165253,3241570,8532
0.451232030,3224601,8423
0.476298317,3210305,8247
0.501363424,3145156,8128
0.526429721,3247776,8432
0.551497568,3149432,8200
0.576569765,21347584,7328
0.601649950,4323941,10287
0.626716277,3597449,8895
0.651784644,3657082,8969
0.676852521,3491983,8693
0.701919098,3633516,8746
0.726987065,3383058,8074
0.752074561,3643749,9411
0.777141957,3704424,8894
0.802208274,3724029,9194
0.827274571,3723027,9184
0.852339268,3632574,9023
0.877405685,3898890,9109
0.902471762,3270845,8212
0.927536258,3203388,8669
0.952603215,3625647,8891
0.977668501,3227247,8520
1.002734878,3283285,8732
1.027799865,3201944,8444
1.052866222,3207411,8167
1.077932629,2950680,7694
1.102999496,6034429,8666
1.128087782,30074877,4364
1.153171508,11105833,8743
1.178247495,3463876,9227
1.203314232,3483617,9091
1.228381349,3653811,9160
1.253448006,3594073,9004
1.278514393,3478006,8424
1.303580999,3746047,8970
1.328645646,3400495,8708
1.353724922,1254005,2537
1.378811569,33115,15
1.403898946,21219,7
1.428986233,30464,22
1.454072599,21115,6
1.479173096,40327,12
1.488040248,13887847,1292
