time,L1-icache-loads,L1-icache-load-misses
0.025070936,820859,2847
0.050178313,<not counted>,<not counted>
0.075271209,<not counted>,<not counted>
0.100365750,1227301,3100
0.125451573,3480692,7442
0.150541888,4664534,9611
0.175623555,6274142,11159
0.200694112,3209835,9174
0.225759689,3938871,9577
0.250826406,7414471,9802
0.275893913,3210526,9654
0.300961910,3165059,9342
0.326029337,3169083,9756
0.351096043,3247596,9979
0.376161070,12736888,8729
0.401228356,3611092,11103
0.426294373,3391469,10220
0.451361020,3317334,9815
0.476427387,3384519,10240
0.501492854,3278348,9722
0.526560011,3312912,9803
0.551627338,3051158,8868
0.576693755,3365120,10028
0.601758622,8276329,8105
0.626825929,16969966,7176
0.651893275,3642901,9996
0.676959551,3838934,9692
0.702028878,3649210,9816
0.727095545,3047442,8926
0.752245352,3136426,9242
0.777313478,3105860,9216
0.802335976,3106354,9373
0.827404453,3111012,9367
0.852471570,3307809,9522
0.877536366,3275197,9517
0.902602614,3261729,9114
0.927668609,3262108,9335
0.952733777,3536723,10080
0.977800693,3643932,10243
1.002868370,3530397,9826
1.027936367,3591696,10092
1.053002184,3541262,10029
1.078068761,3243043,8941
1.103151547,25203604,4833
1.128240324,18268297,7109
1.153317521,3725255,9782
1.178385078,3405469,9289
1.203452104,3466649,9345
1.228517531,3397620,9148
1.253583277,3419018,9568
1.278648874,3100802,8722
1.303716681,3485669,7063
1.328796338,31829,9
1.353885125,41767,7
1.378971652,31999,12
1.404059139,21582,0
1.429146355,32227,13
1.446811261,27596702,1673
