time,L1-icache-loads,L1-icache-load-misses
0.025058502,9600981,14429
0.050146974,29181,58
0.075215535,11388,66
0.100280257,31446,37
0.125343029,31587,70
0.150406540,29669,47
0.175468702,25510,54
0.200532114,53739,64
0.225594115,27249,41
0.250670107,13442,30
0.275757489,29851,41
0.300844030,33623,52
0.325932002,28102,49
0.351018463,24068,38
0.376106365,42174,66
0.401192836,27013,48
0.426280098,13717,35
0.451367380,30356,32
0.476453871,34525,85
0.501541712,27060,51
0.526628163,25349,47
0.551715964,38746,53
0.576803686,34539,62
0.601892357,16853,31
0.626979609,31924,43
0.652066090,28129,80
0.677154032,31727,42
0.702240523,25518,61
0.727328395,36331,48
0.752414737,28085,62
0.777491788,47413,41
0.802586910,27873,47
0.827673301,18205,27
0.852761323,36326,29
0.877848564,25909,69
0.902936456,34690,56
0.928022787,24708,51
0.953116459,128721,81
0.978204421,27904,48
1.003290852,18639,46
1.028378824,33883,44
1.053465315,26067,50
1.078553146,31461,47
1.103639607,24075,46
1.128727408,146089,34
1.153814640,29666,46
1.178900911,23746,17
1.203988853,33294,27
1.229075344,37581,122
1.254163496,30505,38
1.275021531,779129,1999
