time,L1-icache-loads,L1-icache-load-misses
0.025071387,799808,4119
0.050165852,4644259,18422
0.075240019,4413639,17826
0.100309134,5642554,17406
0.125374741,2958397,15471
0.150443057,2915246,15184
0.175518553,7889814,16698
0.200599479,3566533,18683
0.225670595,3235778,16934
0.250746592,3491226,17957
0.275813787,3520165,18658
0.300881184,12679379,16663
0.325948199,4124987,21744
0.351013096,3556960,19128
0.376079013,3048062,16795
0.401145860,3208282,17601
0.426212725,3158854,17985
0.451280062,3228806,18131
0.476347397,3188466,17890
0.501412524,3234365,17607
0.526479270,14099600,12558
0.551546267,10675044,20788
0.576612872,3209165,16762
0.601678579,3511317,17865
0.626748284,3353730,17802
0.651814971,3355652,18340
0.676879936,3271412,18205
0.701946523,3464433,19631
0.727012798,3380944,19013
0.752090025,3130582,16542
0.777156621,3422545,17615
0.802223247,3415974,17263
0.827291013,3469401,17874
0.852357619,3416247,18218
0.877424035,3414105,17737
0.902491732,3095420,16230
0.927561397,3323997,17371
0.952626134,3346690,17860
0.977692330,3234480,17005
1.002758956,7216368,15220
1.027845261,29219452,19243
1.052929398,8966629,19221
1.078005434,3297815,16841
1.103073800,3326715,16835
1.128139275,3207963,16730
1.153204252,3487434,18482
1.178270709,3553640,18339
1.203337644,3459598,18025
1.228408451,1106386,3357
1.253486437,29620,106
1.278574023,14490,141
1.303661388,33629,80
1.328747645,30933,86
1.353835460,31993,110
1.362050477,11911578,1025
