time,L1-icache-loads,L1-icache-load-misses
0.025058022,5585651,10414
0.050157454,31030,54
0.075245635,140419,78
0.100333217,28031,36
0.125419497,28599,26
0.150507318,33425,70
0.175593640,28072,78
0.200681381,36612,43
0.225767733,25109,59
0.250855542,125881,15
0.275932814,25931,68
0.301018946,27850,83
0.326106447,31469,58
0.351192729,28717,78
0.376280420,28679,59
0.401366510,25591,35
0.426454142,79929,90
0.451540373,25853,33
0.476626605,23559,49
0.501714035,33358,47
0.526800066,29911,82
0.551887708,48636,138
0.576973969,27126,52
0.602061521,65883,49
0.627147502,28226,33
0.652233702,25658,46
0.677321334,41813,88
0.702407555,21875,41
0.727495147,38991,49
0.752581178,25523,41
0.777668748,51170,154
0.802762070,31251,84
0.827848391,26765,181
0.852935983,30232,61
0.878022283,23559,43
0.903110014,37884,71
0.928196126,26470,64
0.953283818,41757,46
0.978369939,28996,76
1.003456760,28690,230
1.028544610,29077,55
1.053631302,22416,35
1.078718984,35335,46
1.103805145,26987,39
1.128892606,36385,29
1.153978677,30075,53
1.179065538,31888,207
1.204153360,27757,41
1.229239501,23847,37
1.254327063,34129,43
1.268192125,1411138,8601
