time,L1-icache-loads,L1-icache-load-misses
0.025069902,6905646,12352
0.050176573,33627,109
0.075264525,22325,65
0.100353538,54388,213
0.125441070,31373,47
0.150529071,27456,47
0.175615433,25382,38
0.200704425,37344,39
0.225790818,35612,130
0.250877969,20537,36
0.275965121,27367,62
0.301051463,18702,26
0.326139386,35265,65
0.351225578,25933,40
0.376313359,35595,32
0.401399791,29758,63
0.426487032,23921,26
0.451575036,28640,55
0.476661197,18840,29
0.501738779,33727,49
0.526825550,29846,54
0.551913342,32411,36
0.576999965,26194,63
0.602087727,96776,118
0.627174928,27793,30
0.652261420,20508,49
0.677349263,33560,22
0.702435775,30018,59
0.727523396,32052,37
0.752609688,25274,34
0.777704969,124657,87
0.802792403,26180,38
0.827878884,22982,47
0.852966886,31364,52
0.878053507,30531,68
0.903141270,29366,29
0.928227812,24509,43
0.953315594,124113,50
0.978402975,26037,33
1.003489357,22349,33
1.028577570,31202,55
1.053664132,40708,56
1.078752183,28713,36
1.103838935,25196,30
1.128926707,73658,27
1.154013020,28929,47
1.179099521,30144,39
1.204187213,30597,33
1.229273815,29530,65
1.254361476,30902,39
1.279448009,23712,49
1.281456968,556668,1140
