time,L1-icache-loads,L1-icache-load-misses
0.025069721,5431399,10326
0.050173322,26385,38
0.075261675,155270,35
0.100349146,26986,53
0.125435477,25816,25
0.150537648,32905,41
0.175623931,27640,63
0.200711572,35848,50
0.225797823,24777,42
0.250885885,125866,42
0.275972967,26452,45
0.301059188,27206,87
0.326146820,32607,41
0.351233021,28817,62
0.376320564,29399,35
0.401406835,25332,50
0.426494386,122179,39
0.451581477,26710,47
0.476667710,22457,45
0.501755781,33638,56
0.526841852,29807,77
0.551929394,27039,51
0.577015686,25110,55
0.602103227,73567,46
0.627189268,27607,56
0.652275210,26257,97
0.677362631,34566,46
0.702448523,20890,40
0.727536014,40782,27
0.752622156,27205,47
0.777709568,54643,21
0.802802709,28135,35
0.827888901,25920,35
0.852976362,30485,41
0.878062514,21289,42
0.903150165,37250,52
0.928236197,26115,43
0.953323699,45178,20
0.978409810,34463,86
1.003496862,27753,253
1.028587363,28973,54
1.053673375,22083,41
1.078761156,35121,49
1.103847448,26817,41
1.128935069,38359,34
1.154021231,30339,51
1.179108243,30528,207
1.204196604,28378,36
1.229282816,24073,55
1.254370327,34616,34
1.273858280,941315,2691
