time,L1-icache-loads,L1-icache-load-misses
0.025069620,7312526,11985
0.050172021,30322,68
0.075259952,19257,0
0.100347034,32807,56
0.125433236,40814,132
0.150522087,29701,45
0.175608118,27308,72
0.200695939,39072,72
0.225782070,29594,79
0.250869062,48838,43
0.275956023,30313,38
0.301042115,20262,33
0.326129555,36680,71
0.351215726,28581,47
0.376303288,37738,52
0.401390479,30805,52
0.426477531,26844,25
0.451564512,30489,33
0.476650602,20813,29
0.501738104,35959,54
0.526824455,30263,39
0.551912507,34161,45
0.576998528,24497,62
0.602085900,270484,93
0.627172930,30327,51
0.652260261,23701,16
0.677347603,35366,41
0.702433695,29860,62
0.727521016,33427,37
0.752607106,28292,58
0.777694467,126179,64
0.802792059,28144,47
0.827878091,23107,38
0.852965712,32700,49
0.878051634,32490,65
0.903140114,31037,40
0.928226075,26899,45
0.953303117,129988,39
0.978390048,27777,51
1.003476100,24172,22
1.028563471,32989,43
1.053649361,30496,38
1.078736893,29264,23
1.103822904,27426,31
1.128910336,71242,32
1.153997527,30830,43
1.179083498,27036,55
1.204170899,32949,44
1.229257200,23193,37
1.254348902,42608,58
1.267711978,1192529,5950
