time,L1-icache-loads,L1-icache-load-misses
0.025069645,3418991,9104
0.050174269,5644550,11396
0.075262654,5883483,10024
0.100350919,3920669,10625
0.125439062,3970899,10837
0.150526967,8725198,10615
0.175615022,3895444,10894
0.200702906,3997122,11007
0.225789181,3775354,10994
0.250879714,3489318,10003
0.275967539,13312931,9043
0.301055524,4394953,11501
0.326143608,3986587,11165
0.351231143,3744114,10836
0.376317277,3637418,10706
0.401405331,3691932,10533
0.426493406,3440960,9861
0.451581809,3575900,10421
0.476667665,3581895,11147
0.501756500,15245601,7262
0.526848063,10683465,10618
0.551935848,3926204,10824
0.577023631,3584159,10431
0.602109656,3563925,10320
0.627197492,3497535,10162
0.652285255,3825715,11056
0.677373560,3826372,11022
0.702462355,3919375,11359
0.727550208,3909828,11206
0.752648703,3912442,11357
0.777736687,3540624,10218
0.802824242,3780524,10930
0.827911417,3800384,11047
0.852999520,3696855,10816
0.878085245,3651759,10734
0.903173299,3694681,10655
0.928261314,3384118,9954
0.953349349,3863188,11222
0.978435612,10338136,8647
1.003525177,30605925,2877
1.028604922,6699130,12112
1.053693996,4050598,11460
1.078781861,3727828,10894
1.103870204,3647437,10479
1.128957979,3844064,10880
1.154045834,3930103,11055
1.179136198,3788732,10788
1.204223903,20197,9
1.229311176,31394,15
1.254397431,32618,11
1.279485226,30967,11
1.304571469,27465,18
1.329647515,42467,13
1.334666367,7603406,340
