time,L1-icache-loads,L1-icache-load-misses
0.025071194,1712108,5155
0.050179789,4855589,11074
0.075266794,4954845,11085
0.100355219,6275073,10907
0.125443463,3582586,10435
0.150531307,8595833,9862
0.175626692,3669067,10290
0.200718527,3523241,10583
0.225806722,3517838,10707
0.250894696,3550951,10193
0.275981211,13368098,9329
0.301069306,4023973,11191
0.326157331,3598821,10325
0.351245266,3445696,9538
0.376323840,3708259,10686
0.401410825,3655817,10726
0.426498600,3781514,11049
0.451584855,3734273,11180
0.476672909,7856713,9947
0.501761363,18289425,8387
0.526849418,3675164,10480
0.551937223,3457441,9530
0.577023348,3419754,9980
0.602111352,3441152,9666
0.627197457,3364506,9691
0.652285302,3371274,9680
0.677373217,3274845,9471
0.702461732,3602813,10242
0.727549485,3601542,10174
0.752646651,3579664,10115
0.777735466,3624117,10122
0.802821681,3561507,10208
0.827909764,3703563,10263
0.852995989,3351913,9474
0.878083594,3572647,10140
0.903171449,3623975,10140
0.928259304,3654072,10097
0.953347458,17744481,7257
0.978437033,26461221,5701
1.003524958,4506876,11889
1.028614283,3373705,9502
1.053700587,3504688,9643
1.078788571,3387735,9592
1.103876526,3484169,9999
1.128964392,3460257,9541
1.154052397,3067000,7394
1.179138960,35797,43
1.204226775,30747,20
1.229313030,28529,14
1.254400895,40676,23
1.279487170,30287,18
1.300887004,38825079,1001
