time,L1-icache-loads,L1-icache-load-misses
0.025069771,4822305,9860
0.050172613,43893,72
0.075261523,59031,43
0.100348074,26625,30
0.125434186,36562,131
0.150521817,32961,69
0.175608097,22550,45
0.200695558,38227,63
0.225781600,26432,34
0.250869252,47601,32
0.275933042,26916,35
0.301016523,27948,45
0.326103985,28949,39
0.351189966,23747,27
0.376277566,36815,27
0.401363708,26997,41
0.426452439,38538,49
0.451538661,27361,34
0.476627011,29513,115
0.501714632,33438,91
0.526800954,28151,65
0.551888745,37251,72
0.576974836,29582,67
0.602062397,37466,43
0.627148588,27802,41
0.652235620,35880,161
0.677323511,29339,44
0.702409531,25233,88
0.727497053,33724,53
0.752583044,29592,67
0.777670545,30517,20
0.802765276,27151,45
0.827852227,8952,43
0.852939039,33034,50
0.878025129,41729,94
0.903112640,32022,54
0.928198622,28188,69
0.953286093,27454,52
0.978372134,26845,29
1.003459795,9306,48
1.028546746,31490,40
1.053632878,29883,92
1.078721679,31253,49
1.103807629,24322,44
1.128894961,50660,37
1.153980962,27826,58
1.179069224,10149,38
1.204157504,31822,45
1.229243645,27238,84
1.254331207,34158,54
1.265672733,3706967,<not counted>
