time,L1-icache-loads,L1-icache-load-misses
0.025069571,9960777,14564
0.050173373,34339,58
0.075261254,11869,26
0.100348916,23590,31
0.125435307,34363,56
0.150523159,30332,47
0.175609491,31636,95
0.200697422,60076,121
0.225783864,27705,48
0.250870995,12083,21
0.275958107,29776,107
0.301044558,32434,65
0.326132370,28642,46
0.351218672,23836,40
0.376306363,43992,56
0.401392725,27340,60
0.426479936,16172,27
0.451567128,31230,47
0.476653569,33632,104
0.501741271,28093,47
0.526827623,24943,39
0.551915174,39285,59
0.577001376,28526,47
0.602088467,15357,64
0.627175609,29530,55
0.652261870,30683,90
0.677349572,31210,49
0.702435833,25579,41
0.727523445,36961,36
0.752609727,25098,57
0.777704698,42571,64
0.802791910,27899,57
0.827878261,17635,46
0.852966013,37243,55
0.878052184,26898,45
0.903139746,35805,54
0.928226118,27342,65
0.953313279,27892,19
0.978400371,29842,65
1.003486592,18495,36
1.028574264,43988,110
1.053660555,25950,49
1.078748247,32478,28
1.103834568,23435,31
1.128922190,120465,41
1.154009322,36073,84
1.179095343,21655,41
1.204182935,35436,59
1.229268016,31019,82
1.254355618,30875,48
1.266182792,1097541,6130
