time,L1-icache-loads,L1-icache-load-misses
0.025069530,3323394,7662
0.050174902,4678349,6964
0.075263251,2912083,6652
0.100351413,5225773,6796
0.125439313,2908795,6652
0.150527154,7464409,6637
0.175619984,2899490,6981
0.200731605,2956797,6760
0.225819855,2914738,6835
0.250907595,2898275,6567
0.275995357,2926632,6790
0.301086967,12010056,6268
0.326175088,2913444,6651
0.351262898,2972486,6835
0.376350709,2913803,6896
0.401438539,2881721,6836
0.426526529,2893037,6795
0.451614491,2797700,6737
0.476702100,2780208,6789
0.501789742,2790520,6866
0.526877812,2804872,6775
0.551965663,2815203,6865
0.577053943,20923643,5825
0.602145113,2851617,6739
0.627232974,2957848,6582
0.652320824,2892207,6633
0.677408916,2885615,6556
0.702496536,2895236,6704
0.727584387,2890990,6632
0.752682507,2888938,6496
0.777770707,2860152,6609
0.802858558,2813736,6804
0.827946260,2912258,6737
0.853033930,2876124,6515
0.878121740,2882104,6481
0.903209441,2880866,6548
0.928297321,2889428,6755
0.953384892,2875359,6446
0.978472572,2882138,6510
1.003560334,2673827,5014
1.028840802,28676,10
1.053928573,35100,18
1.079018764,224358,32
1.104117533,132167,28
1.129204425,30731,21
1.154290475,17356,26
1.162388971,7242082,1331
