time,L1-icache-loads,L1-icache-load-misses
0.025058872,5224662,9850
0.050161424,45400,121
0.075249825,96078,39
0.100336567,27748,28
0.125422978,29362,23
0.150511720,31132,44
0.175598092,23228,84
0.200686173,27666,53
0.225772415,26099,46
0.250860286,67992,31
0.275946648,21591,70
0.301033099,31236,113
0.326120981,30190,67
0.351207162,21328,34
0.376294924,40561,60
0.401381216,26495,40
0.426468917,51686,21
0.451555179,34647,66
0.476642320,43573,164
0.501729983,31670,59
0.526816084,24769,33
0.551903546,37629,68
0.576989638,24380,56
0.602077250,47424,19
0.627163451,27892,31
0.652250463,28881,92
0.677338155,31408,47
0.702424266,22688,28
0.727511918,36408,33
0.752598999,27702,45
0.777686701,37857,11
0.802780122,33302,93
0.827867434,30136,161
0.852955256,26520,58
0.878041347,22912,48
0.903129359,38136,68
0.928215520,27671,52
0.953303162,32812,28
0.978389483,28406,52
1.003476455,41705,230
1.028564056,26235,68
1.053650328,23911,74
1.078737950,37393,68
1.103824121,28639,45
1.128911613,29139,33
1.153997824,28051,45
1.179084856,7909,118
1.204172107,35182,61
1.229258799,25427,79
1.254346411,32767,57
1.259211804,<not counted>,<not counted>
