time,L1-icache-loads,L1-icache-load-misses
0.025069812,5742193,11182
0.050213513,47992,73
0.075303155,129418,80
0.100390396,28583,57
0.125476548,32615,51
0.150564539,37062,41
0.175656181,27979,66
0.200744062,36007,57
0.225830434,25007,46
0.250918025,126610,401
0.276005407,26585,53
0.301091719,27715,59
0.326179470,31648,61
0.351265682,28450,69
0.376353393,28976,51
0.401439625,25682,50
0.426527556,86234,63
0.451613768,27714,53
0.476700060,22913,35
0.501787701,33313,81
0.526873943,23443,87
0.551961694,20924,42
0.577047916,25090,62
0.602135587,69785,45
0.627221699,27747,46
0.652307820,25089,101
0.677395521,32889,49
0.702481892,21211,44
0.727569623,39285,47
0.752655825,26694,58
0.777743637,52498,42
0.802835518,28862,57
0.827921730,29609,74
0.853009481,31404,56
0.878095893,34497,50
0.903184674,40261,44
0.928271016,26505,54
0.953358707,43309,23
0.978445129,28898,58
1.003532201,29952,161
1.028620132,35442,88
1.053706424,22199,42
1.078793965,36468,48
1.103880257,34060,90
1.128967938,37485,44
1.154054310,30491,55
1.179141462,31472,184
1.204229283,26243,38
1.229315505,23724,48
1.254403096,35693,32
1.269100494,1286392,5975
