time,L1-icache-loads,L1-icache-load-misses
0.025069891,7174693,11997
0.050172533,35471,44
0.075261374,20003,54
0.100349185,29581,47
0.125435536,38243,123
0.150523377,26827,45
0.175609639,25737,53
0.200697380,35964,51
0.225783782,27751,55
0.250871052,48160,13
0.275958643,27924,51
0.301045775,20176,20
0.326133726,36818,50
0.351220678,26176,53
0.376308298,34469,37
0.401394619,28553,64
0.426481701,29411,25
0.451568893,28421,47
0.476655094,19174,38
0.501743045,34103,37
0.526829365,27542,45
0.551917097,31452,40
0.576992669,23698,41
0.602080160,125390,45
0.627167102,28123,55
0.652253302,20965,17
0.677341603,31914,45
0.702428425,24906,38
0.727516286,30628,43
0.752603328,27392,64
0.777691199,123590,15
0.802785160,26596,40
0.827871601,21715,20
0.852959462,30310,32
0.878046724,33543,84
0.903134585,28123,37
0.928220967,38331,106
0.953309107,87608,34
0.978395438,27025,51
1.003484590,22805,71
1.028573471,37372,56
1.053659873,31330,51
1.078747794,26887,47
1.103834104,25105,36
1.128921996,64770,31
1.154008277,29244,42
1.179094609,25103,29
1.204182401,30444,50
1.229268600,21549,50
1.254356482,39651,64
1.258891907,<not counted>,<not counted>
