time,L1-icache-loads,L1-icache-load-misses
0.025069404,2218957,6143
0.050173609,5965357,10491
0.075262184,5174249,10072
0.100350619,4888295,9931
0.125438342,3510334,9066
0.150526107,8587623,9399
0.175614003,4082013,10226
0.200701746,3879787,10140
0.225789621,3889417,10380
0.250877616,8063776,9423
0.275965550,9118738,9467
0.301053514,3826498,10029
0.326141330,3545855,9444
0.351228975,3537067,9533
0.376316858,3600637,9689
0.401403103,3535779,9790
0.426490788,3630275,9553
0.451576823,3508962,9520
0.476664467,3316398,8870
0.501752182,12859221,7289
0.526840037,12982435,8250
0.551927740,4242853,9760
0.577013675,3776125,9746
0.602101320,3764735,9776
0.627188915,3753241,9619
0.652276489,3448848,8742
0.677364034,3855490,9940
0.702451809,3769455,10182
0.727539463,3761368,9868
0.752636397,3767421,10041
0.777724262,3758827,9481
0.802811827,3473547,8831
0.827899531,3579439,9191
0.852987206,3540994,9289
0.878074931,3562547,9192
0.903162555,3543639,9240
0.928250139,3598140,9310
0.953336024,3614273,9189
0.978422009,3251130,8585
1.003516293,26280123,4267
1.028625508,17242935,7092
1.053715193,4469021,9998
1.078802708,3877486,9685
1.103888581,3917487,10100
1.128976076,3884080,9925
1.154063561,3878557,9811
1.179151156,3423234,8754
1.204238860,2816699,4901
1.229324925,26873,12
1.254412550,131944,0
1.279499393,27470,16
1.304585548,28025,8
1.329673434,36683,10
1.341348030,17894005,1153
