time,L1-icache-loads,L1-icache-load-misses
0.025069611,2745007,6306
0.050175161,4194000,6318
0.075264213,3331113,6278
0.100352772,5142195,6352
0.125440954,2886698,6377
0.150528874,2896669,6453
0.175617195,7450245,6331
0.200705465,2888521,6030
0.225793575,2890965,6269
0.250881816,2883134,6123
0.275969856,2843704,6035
0.301057898,11934502,5803
0.326146248,2888901,6409
0.351234379,2901559,6442
0.376322529,2939063,6199
0.401410371,2832601,6306
0.426498940,2804890,6240
0.451587722,2874870,6313
0.476675742,2893440,6204
0.501764002,2892116,6195
0.526852813,2966084,6238
0.551941663,2894092,6340
0.577033634,18793279,5770
0.602123724,5138549,6172
0.627211896,2974828,6343
0.652299396,2902955,6279
0.677387007,2927083,6419
0.702474667,2984049,6498
0.727562378,2930255,6286
0.752659258,2965094,6361
0.777746868,2864994,6356
0.802834520,2928872,6408
0.827922229,2848676,6321
0.853009901,2881683,6346
0.878097721,2919596,6300
0.903185620,2989406,6498
0.928273130,2919128,6281
0.953360921,2927195,6323
0.978449662,2969129,6467
1.003537601,2746119,5236
1.028624123,26836,0
1.053711773,42726,30
1.078797784,31416,12
1.103967134,27900,12
1.129053115,29702,21
1.154140275,17584,30
1.165180804,7223054,1285
