time,L1-icache-loads,L1-icache-load-misses
0.025057822,6363988,12211
0.050145403,28116,31
0.075213615,22467,56
0.100279467,25593,28
0.125342048,23202,27
0.150405470,35302,73
0.175467243,27047,28
0.200530364,33858,49
0.225592117,23631,29
0.250668608,133835,30
0.275756000,25172,42
0.300842552,19919,31
0.325930633,37924,62
0.351017185,27486,37
0.376104986,31656,49
0.401191508,24038,63
0.426279479,117913,56
0.451366981,27275,86
0.476453503,20429,9
0.501541514,44565,88
0.526627896,28501,89
0.551715837,29736,34
0.576802319,24446,33
0.601890010,158151,30
0.626977372,29473,33
0.652063984,22302,20
0.677151965,34709,45
0.702238497,29117,49
0.727326458,27858,35
0.752412870,27104,34
0.777500891,81933,47
0.802594343,27215,61
0.827680904,23160,49
0.852768746,29798,41
0.877855278,29943,85
0.902943319,26280,61
0.928029851,25192,52
0.953117782,62296,26
0.978203714,28777,60
1.003290265,27915,170
1.028378127,31110,36
1.053464699,21514,38
1.078552581,38273,61
1.103639053,26093,52
1.128728575,50917,49
1.153814576,31267,62
1.178900938,28265,81
1.203988610,30422,32
1.229074951,21979,23
1.254162713,36871,35
1.274540110,876045,2431
