time,L1-icache-loads,L1-icache-load-misses
0.025069793,1857761,16958
0.050174055,83607,117
0.075261957,45504,161
0.100349918,25857,47
0.125437280,27260,34
0.150524422,18079,51
0.175611633,36334,33
0.200698795,27994,34
0.225787417,31196,69
0.250875990,23283,62
0.275963211,118863,46
0.301050543,27502,33
0.326138154,19463,32
0.351225306,35000,57
0.376312477,26983,35
0.401399769,29262,58
0.426487061,25533,31
0.451574344,144464,47
0.476661565,27421,61
0.501748807,21046,40
0.526835959,34705,38
0.551923070,27706,43
0.577010262,27922,51
0.602097563,24771,76
0.627184775,110465,21
0.652272098,27201,61
0.677359300,22333,47
0.702446521,32423,54
0.727534163,28826,44
0.752621284,26081,56
0.777708516,25311,63
0.802803817,66140,42
0.827890229,29719,51
0.852977511,23497,46
0.878064603,29172,54
0.903151595,28915,30
0.928238797,24216,45
0.953326119,26464,9
0.978413390,50789,43
1.003499882,29084,55
1.028587013,25431,29
1.053674265,28768,42
1.078761537,22424,40
1.103848579,34268,47
1.128935681,28418,15
1.154023053,43581,32
1.179109474,29108,66
1.204196686,46155,53
1.229283968,26231,51
1.254371009,21563,62
1.274118302,28301,1921
