time,L1-icache-loads,L1-icache-load-misses
0.025069521,1130354,3386
0.050172732,4078929,7318
0.075261602,4041568,6796
0.100349762,5173193,6638
0.125437583,2910993,6693
0.150525315,2992547,6635
0.175612965,7443335,6103
0.200700815,2883189,7289
0.225788836,2896673,7018
0.250876626,2944117,6827
0.275964297,2875727,6738
0.301051848,7112072,6328
0.326139839,7982025,6702
0.351227649,3051434,7550
0.376315290,3084217,7444
0.401402990,2990209,7437
0.426490811,2994157,7252
0.451578471,3046368,7367
0.476666053,2985540,7393
0.501753693,2988049,7494
0.526841294,2984007,7424
0.551929004,3052213,7607
0.577017596,10984462,6402
0.602108005,13322243,5921
0.627195916,3094497,7649
0.652283687,3045083,7717
0.677371888,3049983,7698
0.702459708,3057150,7640
0.727547449,3106712,7629
0.752643589,3055008,7812
0.777731551,2990192,7657
0.802819331,3051426,7688
0.827907211,2993773,7776
0.852994972,2975802,7671
0.878081322,3051962,7445
0.903169123,2984569,7600
0.928256734,3045949,7753
0.953344385,3038893,7761
0.978432265,3082018,7849
1.003520246,2927108,7624
1.028608596,59599,62
1.053694697,29427,25
1.078781647,23822,92
1.103869299,31369,27
1.128955519,27832,32
1.154043490,38010,21
1.173122355,12271053,3662
