time,L1-icache-loads,L1-icache-load-misses
0.025059026,2078586,5974
0.050163512,4525592,10820
0.075252078,4630439,9864
0.100340373,5658322,8981
0.125428230,3453631,9613
0.150516495,7938791,9110
0.175604401,3876628,10481
0.200692177,3453931,9616
0.225779982,3410140,9638
0.250868659,3402423,8899
0.275956844,6187251,7913
0.301044951,10156747,9695
0.326132886,3253502,9434
0.351220611,3209328,9551
0.376308268,3245697,9411
0.401396493,3213971,9148
0.426484460,3333743,9926
0.451574705,3214190,9116
0.476662590,3171212,9059
0.501750517,3496302,9929
0.526838342,3525193,10078
0.551924768,15849129,6732
0.577013844,9892606,10175
0.602100779,3631439,10263
0.627192436,3185312,9412
0.652280421,3319257,9792
0.677368438,3482093,9920
0.702454523,3314874,9663
0.727542339,3314805,9584
0.752639435,3227616,9645
0.777727480,3394084,9726
0.802815487,3178771,9109
0.827903352,3382260,9644
0.852989589,3326491,9702
0.878077474,3374048,9647
0.903166869,3328034,9552
0.928254786,3487245,10005
0.953341131,3088979,8963
0.978428936,3524149,10088
1.003517363,3530390,10183
1.028609858,3448025,9933
1.053697815,3540716,9988
1.078785750,14538024,7198
1.103873886,28460104,4048
1.128966342,4380980,11620
1.154054077,3038467,9018
1.179140313,3187673,9430
1.204228069,3288987,9525
1.229315955,3255231,9389
1.254401960,3183086,9035
1.279489617,3250772,9299
1.304576022,3360292,8132
1.329663858,31673,184
1.354751384,35614,22
1.379837459,26218,7
1.404924285,38368,13
1.430010331,30299,17
1.455086827,17988441,267
1.457697643,4408186,295
