time,L1-icache-loads,L1-icache-load-misses
0.025069425,3655151,9321
0.050173530,5317968,9853
0.075262096,5870462,9737
0.100350621,3771034,10139
0.125428116,3578963,9897
0.150518061,8057851,8594
0.175619656,3367554,9080
0.200730331,3446511,9664
0.225819906,3394277,9265
0.250907822,3320637,9081
0.275995828,12694858,7671
0.301084053,3693568,9475
0.326170358,2253461,6129
0.351259163,3294624,9194
0.376347088,3134970,9005
0.401435133,2934768,8539
0.426521908,3295751,9620
0.451609984,3366891,9685
0.476699749,3419063,9891
0.501787734,3362636,9518
0.526875669,3286687,9366
0.551963954,21514285,5330
0.577052439,3937826,10594
0.602138724,3395781,9341
0.627225059,3311387,9549
0.652313154,3284449,9416
0.677401189,3224038,9586
0.702489064,3244224,9524
0.727576899,3358135,9375
0.752673205,3171925,8699
0.777761300,3315391,9292
0.802849246,3373903,9229
0.827937171,3327344,9130
0.853025477,3465248,9534
0.878111822,3325601,9395
0.903199747,3152406,8955
0.928287802,3504859,10087
0.953375897,3430015,9749
0.978463912,3584169,9793
1.003551637,3442046,9673
1.028639622,3500155,9639
1.053732977,950490,2581
1.078827134,1302133,3649
1.103916919,9904934,6810
1.129010634,31369542,2952
1.154113079,5315462,10699
1.179201474,3232172,8899
1.204289309,3205924,9239
1.229378364,3250940,9037
1.254468960,450495,1223
1.279559715,112058,289
1.304647172,995295,2630
1.329734276,1557838,4170
1.354823251,3063972,7603
1.379911507,3204661,8808
1.404997922,3193438,9254
1.430086067,1590188,3532
1.455172872,30590,23
1.480268448,14408,0
1.505355983,34950,17
1.530442318,32489,38
1.555530363,34681,21
1.564459264,13210271,633
