time,L1-icache-loads,L1-icache-load-misses
0.025069670,4465015,9085
0.050174691,4015185,6603
0.075263231,4303069,6156
0.100351622,3736331,6150
0.125440672,2892572,6150
0.150528413,7435038,6051
0.175616494,2859196,6248
0.200704454,2848124,6059
0.225793125,2836123,6086
0.250881055,2877897,6009
0.275968907,2874202,6001
0.301056656,11908209,6164
0.326144768,2880923,6129
0.351232728,2867500,6258
0.376320529,2874792,6151
0.401408419,2800463,6191
0.426496309,2848508,6182
0.451584270,2808098,6225
0.476672150,2788775,6245
0.501760002,2762875,6206
0.526847812,2837134,6186
0.551935213,2870863,6160
0.577023303,20946827,5755
0.602112803,2832628,6052
0.627200694,2824423,6020
0.652288444,2864953,6173
0.677376196,2875644,6142
0.702464145,2864531,5885
0.727552047,2876806,5895
0.752648687,2832567,6057
0.777736597,2797266,6059
0.802824608,2845997,6082
0.827912348,2807243,5768
0.853000009,2872357,6090
0.878088199,2861171,5991
0.903176081,2868203,5920
0.928264011,2875486,5936
0.953351791,2797633,6025
0.978439662,2880411,6001
1.003697201,2906575,5341
1.028784772,40434,138
1.053872513,31411,32
1.078958814,26683,24
1.104046064,61622,89
1.129132115,28430,32
1.154219805,39779,22
1.170149076,7985853,1948
