time,L1-icache-loads,L1-icache-load-misses
0.025060385,2399139,7109
0.050154030,5555888,10230
0.075226185,3558548,10238
0.100294370,5633390,9088
0.125361395,3394074,9598
0.150433111,8110112,9259
0.175523916,3818084,10562
0.200627721,3420651,9758
0.225706276,3475039,9623
0.250777941,3236243,8864
0.275848406,12747423,7999
0.300916421,4378906,10498
0.325983627,3677480,9757
0.351050291,3604717,10295
0.376116876,3476482,10066
0.401189120,3447303,10016
0.426266236,3065266,8952
0.451334951,3303518,9591
0.476400606,3167366,9454
0.501467481,15112668,6541
0.526534976,10322182,9148
0.551602171,3392328,9662
0.576667997,3334875,9562
0.601734632,3050742,8601
0.626801337,3468295,9441
0.651868452,3388894,9504
0.676934028,3364120,9649
0.702000383,3277398,9279
0.727066288,3322323,9447
0.752142823,3413694,9942
0.777211008,3321094,8801
0.802276183,3377189,9329
0.827342699,3413038,9769
0.852407184,3350327,10028
0.877474809,3400736,9707
0.902541594,3347374,9864
0.927607370,3571740,10158
0.952673615,3230119,8709
0.977739420,8111618,8499
1.002820404,31523842,3005
1.027926949,7460029,10245
1.053003293,4032279,10582
1.078069509,3402490,9810
1.103136774,3241062,9415
1.128203419,3271237,9444
1.153269974,3080983,9152
1.178336339,3237733,9488
1.203415325,25451,15
1.228502620,32896,25
1.253588965,19603,12
1.278677000,39230,67
1.303763355,37304,56
1.328838800,40144,15
1.332503880,6473634,401
