time,L1-icache-loads,L1-icache-load-misses
0.025069342,6434412,11809
0.050206855,35758,75
0.075294467,19310,23
0.100382018,28723,43
0.125468330,22591,31
0.150564183,36312,64
0.175650345,26332,69
0.200737826,42407,51
0.225824188,35433,55
0.250911961,23891,27
0.276000463,35328,56
0.301086684,24603,55
0.326174467,34724,62
0.351261419,26264,48
0.376349001,34379,46
0.401435232,24837,51
0.426522856,121060,93
0.451610987,28511,57
0.476697209,19650,31
0.501784922,36122,71
0.526871314,27764,58
0.551960055,31666,52
0.577046137,32545,67
0.602133780,219848,170
0.627220922,28038,58
0.652307163,20974,70
0.677394985,35995,56
0.702481138,27970,64
0.727568790,31824,41
0.752655071,25304,62
0.777751724,155289,67
0.802838716,26501,60
0.827925078,21466,51
0.853012769,32963,55
0.878099432,28315,61
0.903187224,27717,41
0.928273416,24818,50
0.953360889,85826,53
0.978447021,29964,71
1.003533412,23094,73
1.028621104,30878,76
1.053707367,28671,45
1.078794899,26676,21
1.103881120,25777,53
1.128968582,63180,35
1.154054665,30014,62
1.179140887,25180,60
1.204228418,30825,53
1.229314621,21388,54
1.254402243,39136,51
1.274630641,849180,2461
