time,L1-icache-loads,L1-icache-load-misses
0.025060430,9112700,13366
0.050164442,60186,71
0.075252393,24800,42
0.100330725,48123,134
0.125417096,27629,81
0.150504817,27796,56
0.175590938,27040,56
0.200678619,44555,87
0.225764741,27033,69
0.250851692,14744,55
0.275938964,28892,62
0.301025335,29482,94
0.326113105,27916,50
0.351199437,25444,39
0.376287009,39954,43
0.401373440,26904,43
0.426460512,21358,32
0.451547642,29962,36
0.476633913,30173,42
0.501721635,26797,33
0.526807816,25741,36
0.551895368,36579,72
0.576981559,27047,36
0.602068650,19210,57
0.627156541,34094,72
0.652242642,19171,26
0.677330404,36461,27
0.702416665,26385,30
0.727504317,34668,29
0.752590877,29759,77
0.777677798,28375,51
0.802773440,28269,52
0.827859841,18724,14
0.852947653,25745,61
0.878033874,30518,49
0.903121645,31821,50
0.928208066,24241,35
0.953295727,125969,46
0.978382829,27041,43
1.003469591,19761,33
1.028557362,33362,29
1.053643782,27006,27
1.078731373,29640,23
1.103819435,30282,39
1.128908307,144752,53
1.153995268,27435,58
1.179081469,24250,19
1.204169190,33038,41
1.229255431,28656,40
1.254343063,28945,29
1.267526460,1085138,4864
