time,L1-icache-loads,L1-icache-load-misses
0.025069733,5360221,10572
0.050171955,39730,76
0.075260228,153545,116
0.100348040,27837,56
0.125434411,25752,42
0.150559474,33170,42
0.175645706,28505,60
0.200733459,35818,62
0.225819511,28011,49
0.250907192,126921,53
0.275994256,26612,74
0.301080467,27276,67
0.326168240,32056,43
0.351254432,28400,59
0.376341925,29467,49
0.401427987,24883,51
0.426515629,123119,54
0.451602692,26953,53
0.476688773,22600,67
0.501776377,33141,69
0.526862578,29724,71
0.551950270,27647,43
0.577036303,25110,55
0.602123965,74152,41
0.627210358,28145,57
0.652296390,24864,68
0.677384731,34918,51
0.702470875,21121,75
0.727565176,35829,56
0.752651269,34282,61
0.777740841,58243,21
0.802833202,28521,23
0.827919516,25834,69
0.853007117,31014,48
0.878093261,21797,46
0.903180832,37715,46
0.928266835,26733,58
0.953354467,46538,24
0.978440559,28910,64
1.003528162,28084,207
1.028616094,29440,51
1.053702697,22643,41
1.078790239,35523,53
1.103876490,26809,46
1.128963993,38751,22
1.154050165,30358,48
1.179137208,31207,92
1.204224830,28396,32
1.229310951,23936,44
1.254398425,35047,30
1.279484716,48651,125
1.280859979,533439,1017
