time,L1-icache-loads,L1-icache-load-misses
0.025058290,3542082,8427
0.050149822,4676252,6882
0.075220321,2924306,6871
0.100286363,5247619,6986
0.125350723,2920460,7104
0.150414463,7462154,6262
0.175478155,2976623,6844
0.200542195,2921052,6816
0.225607216,2894464,6870
0.250685586,2917987,6547
0.275773727,2928057,6434
0.300861817,12121005,5484
0.325950098,2926946,6660
0.351038099,2980414,6849
0.376125979,2920538,6598
0.401214100,2926498,6653
0.426301950,2859165,6808
0.451389861,2869596,6861
0.476477611,2986975,6722
0.501565432,2926011,6544
0.526653193,2914537,6633
0.551741102,2908441,6648
0.576830264,21188860,4334
0.601921174,2904684,7079
0.627009165,2899103,7024
0.652096935,2907878,6882
0.677174426,2950098,7091
0.702263197,2921272,6796
0.727350866,2911458,6711
0.752447838,2902505,6760
0.777535668,2907036,6737
0.802623569,2899747,7072
0.827711499,2873412,7019
0.852799350,2836425,6971
0.877887200,2837296,6992
0.902975100,2832370,6903
0.928062972,2842274,7001
0.953150672,2835635,6978
0.978239673,2827652,6814
1.003328883,2013504,4553
1.028420684,33774,100
1.053509734,33061,20
1.078596014,33082,48
1.103683936,49538,43
1.128770275,28259,12
1.153857477,12392,31
1.165176893,7209023,1579
