time,L1-icache-loads,L1-icache-load-misses
0.025069542,12699214,16164
0.050172873,28423,62
0.075260435,33582,207
0.100348686,29658,41
0.125435029,29598,63
0.150522651,32918,49
0.175608883,28351,56
0.200696604,29302,46
0.225782896,27152,37
0.250870067,9827,36
0.275957079,24930,65
0.301043341,30645,72
0.326130802,31344,81
0.351217164,29266,60
0.376304816,26842,79
0.401391029,27333,34
0.426478230,24937,85
0.451565212,32242,40
0.476651373,26580,41
0.501738735,33187,55
0.526824936,23181,49
0.551912368,47711,72
0.576998430,29112,66
0.602085531,26783,70
0.627172583,34589,65
0.652258725,28424,44
0.677346238,33246,69
0.702432349,23750,64
0.727519991,44790,74
0.752606082,26302,68
0.777693154,13253,39
0.802787285,31997,69
0.827873507,28598,63
0.852960998,27070,70
0.878047080,25275,48
0.903134492,40506,68
0.928251404,27918,68
0.953338056,15332,60
0.978424808,30936,58
1.003510889,29412,86
1.028598381,27694,44
1.053684623,24176,33
1.078772054,37635,31
1.103858096,26809,72
1.128944837,16355,30
1.154031559,32872,67
1.179117392,17682,25
1.204204724,36638,51
1.229290615,25683,54
1.254377907,35746,43
1.274719854,727673,1884
