time,L1-icache-loads,L1-icache-load-misses
0.025059892,5377416,10289
0.050164023,25201,56
0.075252495,130645,50
0.100341407,29665,66
0.125429030,28974,35
0.150517021,32872,55
0.175603773,28002,58
0.200691554,36618,43
0.225777906,25117,47
0.250865797,125123,46
0.275953059,25893,60
0.301039420,27659,92
0.326127352,31432,50
0.351213785,28603,52
0.376301627,28734,46
0.401387969,25356,35
0.426475750,81332,38
0.451562332,27154,38
0.476648513,23267,61
0.501736285,33002,50
0.526822646,29553,48
0.551910398,28334,40
0.576997520,27897,48
0.602085293,68066,31
0.627171864,34568,43
0.652258316,25417,75
0.677347087,33304,62
0.702433419,22027,41
0.727521411,39022,55
0.752607812,28521,48
0.777695884,54640,46
0.802788777,30288,42
0.827875349,27096,58
0.852963300,30762,36
0.878049762,22090,50
0.903138343,36199,43
0.928224845,26401,51
0.953312826,42374,47
0.978399468,32377,44
1.003486890,29014,230
1.028575512,28217,48
1.053661814,25774,56
1.078749486,35952,67
1.103835768,33463,70
1.128923479,36608,22
1.154010871,26073,31
1.179098002,24356,115
1.204185824,28197,56
1.229272185,27208,75
1.254359957,34969,48
1.279446170,29212,41
1.280752162,549608,976
