time,L1-icache-loads,L1-icache-load-misses
0.025069682,5895974,11419
0.050172603,28129,55
0.075261196,28784,13
0.100348938,25979,43
0.125435320,24702,58
0.150523143,34214,40
0.175609644,26782,70
0.200697516,40936,55
0.225783928,24314,52
0.250871891,126298,41
0.275959223,26796,61
0.301045674,25728,73
0.326133687,33207,39
0.351209269,27255,73
0.376297781,31528,55
0.401384192,24624,40
0.426471905,125374,54
0.451559067,27168,43
0.476645349,20942,37
0.501733070,34275,60
0.526819323,27948,48
0.551907135,28934,26
0.576993987,24788,43
0.602081650,126753,60
0.627168752,26506,55
0.652255703,22556,44
0.677343395,34192,56
0.702429558,29293,50
0.727517480,27940,28
0.752604861,31444,53
0.777693633,72853,32
0.802785286,28117,45
0.827871608,23473,53
0.852959189,31971,38
0.878007073,30985,53
0.903095554,27042,35
0.928181846,26744,53
0.953269708,55826,43
0.978356111,34949,95
1.003442412,25475,34
1.028530544,31799,63
1.053616655,21011,36
1.078704379,37488,54
1.103790600,26052,49
1.128878242,46128,20
1.153964455,29811,45
1.179051707,31450,161
1.204139298,29065,33
1.229225590,20416,65
1.254313623,37476,66
1.274868059,893825,2534
