time,L1-icache-loads,L1-icache-load-misses
0.025060171,4300026,8180
0.050153102,4073650,6080
0.075222472,2916417,5990
0.100289742,5250477,6150
0.125356854,2925385,5949
0.150423185,7495489,5765
0.175493405,2935394,6125
0.200560295,2952816,5990
0.225625637,2920144,6148
0.250691508,2879751,6310
0.275757128,2860379,6144
0.300822749,12106924,5272
0.325888440,2924318,6193
0.350954171,2909779,6079
0.376019652,2907145,6009
0.401085383,2864292,6200
0.426151043,2937895,6095
0.451216744,2862306,6002
0.476282335,2860498,6082
0.501347756,2868280,6145
0.526413946,2859967,6078
0.551479857,2846442,6177
0.576547208,21317590,4571
0.601620160,2889300,6076
0.626687150,2899320,6103
0.651752900,2917424,6174
0.676818461,2859501,6077
0.701884853,2862782,6263
0.726953813,2856980,6167
0.752040164,2920396,6142
0.777108124,2855354,6047
0.802174046,2865478,6222
0.827239856,2856603,6235
0.852306997,2868759,6067
0.877377567,2912294,6078
0.902446699,2931323,6022
0.927512949,2877292,6101
0.952578611,2862405,6010
0.977645021,2856932,5995
1.002727742,2722851,4748
1.027815322,32171,35
1.052903323,42399,23
1.077979173,28922,15
1.103066665,19833,15
1.128153915,30486,20
1.153240266,24030,12
1.159881078,7193065,1171
