time,L1-icache-loads,L1-icache-load-misses
0.025069631,1126659,3481
0.050179171,4091958,7128
0.075267902,4049076,6158
0.100356162,5172859,6029
0.125444114,2962525,6328
0.150531854,2900711,6321
0.175619584,7434370,5784
0.200707675,2901292,6266
0.225795615,2952475,6359
0.250873786,2902124,6323
0.275961566,2898204,6191
0.301049468,6447519,5838
0.326137427,8480370,5530
0.351225439,2962078,6319
0.376313199,2904568,6191
0.401401120,2902344,6185
0.426488970,2898319,6252
0.451576761,2853698,6144
0.476664562,2838388,6203
0.501752371,2900782,6331
0.526840683,2833104,6315
0.551928463,2831394,6163
0.577016294,8641298,5476
0.602104364,15396046,4716
0.627192186,2953888,6326
0.652279975,2900142,6335
0.677367847,2907612,6399
0.702455797,2905092,6305
0.727543557,2905684,6113
0.752641578,2876488,6223
0.777729299,2914183,6248
0.802817059,2849465,6263
0.827904650,2825613,6271
0.852992441,2896531,6136
0.878080171,2904102,6188
0.903167782,2895656,6255
0.928255562,2903682,6446
0.953343183,2960732,6385
0.978430813,2898270,6360
1.003518435,2884432,6597
1.028606235,2049603,3435
1.053692806,32280,31
1.078780056,25365,0
1.103866816,29830,17
1.128952737,18915,25
1.154040337,37439,18
1.177551807,13661842,3307
