time,L1-icache-loads,L1-icache-load-misses
0.025069862,4885309,9570
0.050214303,31606,88
0.075302944,91553,18
0.100389856,27062,55
0.125476148,29299,63
0.150563809,31001,51
0.175650121,29930,58
0.200738982,31557,40
0.225825274,26327,43
0.250913045,60677,13
0.275999577,25184,45
0.301085999,32169,143
0.326173940,29519,55
0.351260252,21641,32
0.376346883,39708,65
0.401433515,27876,45
0.426521066,47222,53
0.451608548,28701,47
0.476694740,27116,85
0.501782482,30914,63
0.526868843,22460,40
0.551956176,37413,43
0.577042987,27978,37
0.602130569,43892,19
0.627216801,27296,38
0.652303802,28842,184
0.677391664,30974,48
0.702478635,23753,32
0.727566727,33509,57
0.752652918,31865,66
0.777740400,35244,40
0.802835862,28394,37
0.827923083,31655,69
0.853010575,28627,39
0.878096796,23061,45
0.903184448,33639,41
0.928271459,36225,62
0.953359761,33008,45
0.978446213,28310,53
1.003533224,34571,184
1.028620866,26729,50
1.053707097,23931,40
1.078794889,29976,43
1.103880970,28891,56
1.128968702,28519,39
1.154055093,28942,60
1.179142635,41539,51
1.204230367,41542,94
1.229316709,25534,47
1.254404450,31071,24
1.269024860,1511107,10775
