time,L1-icache-loads,L1-icache-load-misses
0.025069722,5797679,11149
0.050177103,27462,54
0.075265445,32754,31
0.100353106,28997,65
0.125439718,24881,22
0.150527591,33841,57
0.175614073,27064,74
0.200702014,38635,38
0.225788776,24641,35
0.250876748,125961,22
0.275963919,26640,46
0.301050281,28432,86
0.326138792,35430,46
0.351231835,35761,63
0.376320787,33163,55
0.401406989,25013,49
0.426494760,120894,47
0.451582012,27453,46
0.476668093,21562,29
0.501755925,34254,58
0.526842147,27395,60
0.551930410,22060,37
0.577016731,26108,35
0.602104693,93573,24
0.627190915,30838,48
0.652277266,23319,59
0.677365038,33806,50
0.702451429,29914,63
0.727539302,27472,36
0.752625534,24619,55
0.777713246,65422,31
0.802806757,28740,48
0.827893689,29754,86
0.852981620,31210,48
0.878068042,20995,44
0.903156053,39107,72
0.928242436,27640,62
0.953330358,52679,38
0.978416630,28955,57
1.003502951,26128,111
1.028590773,29042,67
1.053677955,23289,66
1.078765526,38170,52
1.103851748,27777,62
1.128939410,44409,39
1.154025843,31123,59
1.179113044,28959,184
1.204200866,29085,75
1.229287237,22922,63
1.254374919,36200,54
1.275244423,860617,2539
