time,L1-icache-loads,L1-icache-load-misses
0.025069251,10139078,14513
0.050172512,47350,47
0.075260243,11141,38
0.100347735,49503,121
0.125433976,33889,51
0.150521616,30949,39
0.175607668,23490,32
0.200695179,54493,85
0.225781129,27620,44
0.250868141,12524,53
0.275955062,30156,36
0.301041233,32406,61
0.326129973,29155,46
0.351215905,24722,47
0.376303007,44250,59
0.401388978,30106,27
0.426476268,12893,36
0.451563349,30258,25
0.476650441,35778,88
0.501737952,28425,37
0.526824012,27794,51
0.551911474,39519,62
0.576997586,27362,62
0.602084536,15507,32
0.627171247,29802,33
0.652257368,35581,60
0.677344970,26133,42
0.702431681,26158,41
0.727519011,45426,38
0.752604933,26823,51
0.777691814,21681,35
0.802786434,37224,67
0.827872596,23264,66
0.852960407,33900,38
0.878047388,28290,50
0.903135029,34600,59
0.928221150,26791,52
0.953308292,28741,32
0.978395272,27933,43
1.003481163,19912,29
1.028569265,36786,55
1.053655336,35368,134
1.078743017,32798,50
1.103829008,23585,31
1.128917399,127242,46
1.154004311,29988,30
1.179090221,22049,25
1.204177722,36445,41
1.229263874,27576,52
1.254351285,31018,23
1.269142543,953161,3411
