time,L1-icache-loads,L1-icache-load-misses
0.025058011,6923555,12980
0.050158053,34888,80
0.075245774,21305,51
0.100333335,27407,71
0.125419566,25809,130
0.150507357,35498,69
0.175593639,25992,75
0.200681149,34986,75
0.225767300,27235,75
0.250854282,32602,46
0.275941383,28594,81
0.301028363,20254,28
0.326116035,33989,78
0.351202216,26627,44
0.376289798,33156,29
0.401375989,23772,66
0.426463629,119376,113
0.451551481,31412,38
0.476637562,20890,16
0.501725164,32744,66
0.526811154,28566,84
0.551898525,32610,39
0.576984697,23980,55
0.602072188,127006,49
0.627159008,29621,66
0.652245180,21394,56
0.677332751,32819,30
0.702418842,28410,70
0.727506523,30075,56
0.752592644,28777,65
0.777688256,127733,30
0.802775247,26509,36
0.827861307,22118,21
0.852948919,29639,60
0.878035030,30257,62
0.903122691,27623,39
0.928208722,24675,71
0.953296483,74519,46
0.978382675,27064,66
1.003468715,25237,39
1.028556186,31057,66
1.053642478,29191,46
1.078730109,23433,50
1.103816130,25843,31
1.128903781,58779,52
1.153989742,29134,33
1.179075874,26120,49
1.204163454,29928,66
1.229249785,21528,52
1.254337277,38779,65
1.259589718,<not counted>,<not counted>
