time,L1-icache-loads,L1-icache-load-misses
0.025057652,5590359,10503
0.050158274,46700,121
0.075246115,127685,58
0.100333446,24897,41
0.125419857,28445,77
0.150507668,32917,74
0.175593880,22784,77
0.200681571,22646,57
0.225767923,25200,58
0.250856734,128534,24
0.275943946,26315,47
0.301030138,23044,45
0.326117839,36380,59
0.351204091,29227,62
0.376291782,27483,28
0.401378164,25475,53
0.426466085,66460,32
0.451552387,27602,55
0.476638738,24384,41
0.501726459,30273,53
0.526812690,21594,53
0.551901021,39332,50
0.576987173,27600,31
0.602074955,57008,30
0.627161266,29753,38
0.652247508,26790,53
0.677335209,32199,48
0.702421461,22131,49
0.727509172,38279,282
0.752595424,25854,34
0.777683135,45951,24
0.802776567,29154,52
0.827863829,27834,138
0.852952520,27885,66
0.878038922,22289,66
0.903126641,36167,48
0.928213163,26554,61
0.953301645,38061,37
0.978388196,28871,62
1.003475388,98019,554
1.028563449,29305,38
1.053650651,22821,33
1.078738332,35158,41
1.103824824,29407,54
1.128912436,33072,14
1.153999927,29313,44
1.179087069,33329,161
1.204174900,27427,33
1.229261202,24220,54
1.254349063,33750,40
1.267167792,1720813,38246
