time,L1-icache-loads,L1-icache-load-misses
0.025058472,10099165,14163
0.050147003,43703,62
0.075214995,8751,62
0.100280617,31929,46
0.125344629,34579,58
0.150408540,29719,43
0.175471112,23914,24
0.200534674,44924,54
0.225597365,28994,43
0.250677387,13564,29
0.275765288,29543,22
0.300851600,33409,69
0.325939572,28329,34
0.351026063,26352,32
0.376114345,42106,46
0.401200836,27575,44
0.426287958,14380,50
0.451375249,29926,35
0.476461771,30261,40
0.501549543,30578,39
0.526635754,25139,26
0.551723466,38364,39
0.576809847,27221,36
0.601896979,36631,22
0.626984140,29277,22
0.652070492,18229,19
0.677158163,39144,48
0.702244585,25774,34
0.727333027,36569,37
0.752419358,27794,50
0.777506620,25288,33
0.802601131,29801,42
0.827687473,18737,28
0.852775414,34088,54
0.877861716,26018,36
0.902949348,33104,51
0.928035679,23458,42
0.953123461,124665,30
0.978210772,29005,38
1.003297194,19689,40
1.028384935,33487,29
1.053471297,27201,24
1.078559018,31983,28
1.103645410,25536,45
1.128733131,145867,44
1.153820403,30525,46
1.178906625,21582,36
1.203994336,33239,40
1.229080827,28017,53
1.254168599,30426,47
1.269343145,960180,3287
