time,L1-icache-loads,L1-icache-load-misses
0.025069632,1090411,3419
0.050175072,3999957,7184
0.075263813,4124366,7129
0.100352473,5207653,6962
0.125440815,2982499,6917
0.150528904,2927038,6778
0.175616976,7469896,6366
0.200705246,2990250,7022
0.225793407,2923088,6836
0.250881557,2999535,6778
0.275969699,2890110,6713
0.301057958,6861221,6393
0.326146600,8130340,6048
0.351234780,2934506,6573
0.376312511,2889626,7176
0.401401271,2962663,6800
0.426489472,2864433,6773
0.451577483,2866908,6774
0.476665114,2968284,7004
0.501753514,2922978,6563
0.526841344,2925948,6538
0.551929315,2968923,6571
0.577008756,10795721,6635
0.602100907,13311590,5616
0.627188907,2920916,6946
0.652276948,2943129,6862
0.677365388,2998858,6774
0.702453379,2894369,6773
0.727541239,2934249,6762
0.752638521,2882762,6806
0.777726460,2875737,6546
0.802814262,2938013,6747
0.827902472,2879267,6756
0.852996003,2881128,6794
0.878083843,2938213,6662
0.903172445,2874326,6825
0.928260294,2941728,6784
0.953348036,2876959,6696
0.978435826,2869242,6665
1.003523837,2654170,6268
1.028612427,166352,131
1.053699848,31707,12
1.078786219,21611,17
1.103874240,34032,17
1.128960560,28729,16
1.154048341,31061,4
1.172570587,10584755,2589
