time,L1-icache-loads,L1-icache-load-misses
0.025058452,9447636,13632
0.050158693,51485,140
0.075246503,12459,58
0.100333994,30892,50
0.125420096,32433,127
0.150507728,31829,64
0.175593858,24540,48
0.200680889,48385,86
0.225767110,27442,45
0.250854232,13615,98
0.275941324,29538,47
0.301027433,32653,74
0.326115045,24907,77
0.351201147,24910,39
0.376288668,42760,82
0.401388548,27086,42
0.426475639,17777,43
0.451562751,30910,66
0.476648932,34415,51
0.501736532,32629,44
0.526822464,24945,47
0.551909865,58816,153
0.576996287,27117,58
0.602083287,17179,83
0.627170218,29763,71
0.652256270,18115,44
0.677333522,39807,89
0.702407052,26190,42
0.727485963,36519,53
0.752572055,27970,69
0.777697236,48784,60
0.802784266,28585,67
0.827870297,18409,49
0.852957879,36388,71
0.878044070,26216,54
0.903131541,33367,48
0.928217442,23719,52
0.953304873,97200,147
0.978391785,29665,50
1.003477927,19598,23
1.028565586,34066,80
1.053651788,26759,61
1.078739249,31061,49
1.103825641,23670,63
1.128913121,127873,44
1.154000072,29811,70
1.179085994,20475,99
1.204173536,34725,75
1.229259505,39129,159
1.254347287,30157,40
1.269136045,959588,3174
