time,L1-icache-loads,L1-icache-load-misses
0.025069771,6095533,11171
0.050185312,56173,150
0.075274002,38937,31
0.100361643,29557,25
0.125448513,26364,45
0.150536405,34407,51
0.175622806,28550,44
0.200710667,38629,52
0.225797038,24198,54
0.250884739,126435,52
0.275971901,27312,61
0.301058281,27096,85
0.326145732,34329,47
0.351232204,27797,68
0.376319905,31176,48
0.401406175,24941,57
0.426493967,120430,53
0.451581238,27717,42
0.476667530,21681,39
0.501755400,34834,46
0.526841561,26130,43
0.551929343,29457,22
0.577015424,25222,48
0.602103234,97904,39
0.627195306,28099,51
0.652281647,23644,57
0.677369409,34332,59
0.702455808,29538,69
0.727543840,28580,30
0.752629922,27469,53
0.777717553,70038,45
0.802809643,27644,41
0.827896065,24483,42
0.852983586,32026,42
0.878069836,20707,44
0.903157597,40203,60
0.928243789,32138,40
0.953331491,55159,34
0.978417900,28688,40
1.003504302,26389,108
1.028592274,39207,87
1.053678425,22269,39
1.078766075,39437,50
1.103852336,29491,51
1.128940138,46433,28
1.154026490,29268,41
1.179113461,32336,276
1.204201183,29764,48
1.229287344,22696,45
1.254375036,36986,60
1.276834252,876239,2170
