time,L1-icache-loads,L1-icache-load-misses
0.025070011,2137504,5482
0.050163762,3844033,7147
0.075234241,4075375,7074
0.100301953,5252425,7042
0.125368093,2925557,7008
0.150433885,2988520,6978
0.175499575,7452476,6536
0.200565086,2977185,6990
0.225630506,2914088,6927
0.250695968,2986417,7104
0.275761178,2918037,6876
0.300826360,12058372,5527
0.325892129,2981219,7051
0.350957641,2922347,7296
0.376022741,3006562,7303
0.401088002,2884596,6950
0.426153523,2926233,6722
0.451218694,2882289,6853
0.476283814,2857675,6782
0.501348775,2889606,6785
0.526414176,2843404,6659
0.551479866,2876967,6683
0.576560357,21293750,4727
0.601644708,2925605,6885
0.626721079,2926353,6896
0.651791119,2922527,7109
0.676866870,2992187,7001
0.701935830,2920374,6922
0.727001902,2927943,6774
0.752076672,2983941,6817
0.777143013,2909293,6872
0.802208553,2903357,6800
0.827274715,2923188,7017
0.852343555,2867300,6696
0.877408977,2920142,6953
0.902475327,2895616,6800
0.927540868,2909647,6796
0.952606098,2889823,6812
0.977671399,2895180,6775
1.002736600,2573916,5194
1.027815121,33952,50
1.052903671,31119,11
1.077990211,25059,11
1.103078273,44368,14
1.128164853,28661,14
1.153252134,13471,0
1.164029793,7178941,1463
