time,L1-icache-loads,L1-icache-load-misses
0.025069541,4576518,9361
0.050174181,4143124,6891
0.075262613,5198499,6687
0.100350782,2977261,6915
0.125439534,2951731,6627
0.150527404,7628339,5753
0.175615424,2993590,6000
0.200703045,2917107,6029
0.225790965,2952611,6351
0.250878616,2908624,6261
0.275968336,3236952,6335
0.301056468,11832780,5104
0.326144338,2945085,6158
0.351233768,2997424,6158
0.376321679,2887242,5920
0.401409199,2954155,6154
0.426497630,2871228,6052
0.451585480,2944152,6032
0.476673070,2877802,6116
0.501760931,2945232,6195
0.526848591,2873576,6177
0.551936313,9419151,6209
0.577024663,14853409,4840
0.602112674,3004132,6358
0.627200424,2910699,6350
0.652288284,2923789,6541
0.677375885,2951849,6292
0.702463595,2881716,6203
0.727551237,2949507,6278
0.752650016,2878372,6226
0.777737768,2946221,6389
0.802825748,2888875,6094
0.827913418,2940902,6288
0.853001179,2932420,6092
0.878089059,2941395,6101
0.903176790,2886426,5955
0.928264500,2942349,6105
0.953352352,2892008,6000
0.978440232,2695068,5601
1.003528032,16701,0
1.028614813,47057,63
1.053701053,31127,50
1.078788554,29672,19
1.103874774,26108,11
1.128963596,40673,13
1.145356785,9735108,2995
