time,L1-icache-loads,L1-icache-load-misses
0.025057752,5745400,10728
0.050146444,40899,64
0.075216444,128178,67
0.100281865,26948,35
0.125344877,26696,45
0.150408739,33156,52
0.175470920,28808,50
0.200534260,29628,51
0.225596342,24962,46
0.250672804,125624,40
0.275759905,25644,52
0.300846065,18673,122
0.325933756,31000,55
0.351020998,26945,74
0.376108880,28068,36
0.401195150,25361,32
0.426283921,70202,41
0.451370283,24707,47
0.476456544,24617,93
0.501544164,34080,59
0.526630205,30999,49
0.551717827,25933,33
0.576803909,25677,54
0.601891480,59317,47
0.626977170,29187,43
0.652063952,26460,84
0.677151593,32949,44
0.702237835,22756,29
0.727325264,38219,46
0.752411416,27263,48
0.777500068,46398,36
0.802593379,28243,41
0.827679640,55719,646
0.852767150,28559,66
0.877853272,22531,34
0.902941034,36327,35
0.928027355,25030,61
0.953115206,40465,38
0.978201547,28798,38
1.003288408,29835,207
1.028376160,28590,65
1.053462490,22652,43
1.078550161,34205,34
1.103636213,27605,44
1.128723824,34466,10
1.153810186,28973,50
1.178897006,33178,138
1.203984577,30078,33
1.229070899,24017,46
1.254158640,33301,42
1.265633976,2135812,<not counted>
