time,L1-icache-loads,L1-icache-load-misses
0.025060372,4796506,9700
0.050164213,41690,32
0.075252815,68974,36
0.100339646,22559,58
0.125426108,34945,139
0.150514010,31205,45
0.175600261,21743,40
0.200688063,39756,56
0.225774153,25997,49
0.250861884,55357,42
0.275948196,26435,37
0.301034607,26249,35
0.326122299,32253,47
0.351208730,22519,39
0.376296562,51996,111
0.401383053,24928,45
0.426470845,44327,40
0.451557157,27402,33
0.476644318,27677,115
0.501732030,38950,68
0.526818421,22969,48
0.551905623,35664,48
0.576991824,26400,35
0.602079356,40612,136
0.627166327,29237,51
0.652253529,30753,207
0.677340420,30502,38
0.702426771,23490,40
0.727514302,45969,114
0.752600604,28235,48
0.777695835,33145,39
0.802782377,28805,51
0.827869688,32456,253
0.852957510,25989,54
0.878043761,25407,50
0.903131573,32898,44
0.928217704,27555,65
0.953305756,29770,30
0.978392068,28890,50
1.003479179,8446,81
1.028566390,32134,30
1.053652701,24539,37
1.078740362,31380,39
1.103826504,28594,53
1.128914175,26450,41
1.154000367,29508,54
1.179087578,8888,77
1.204174460,31909,52
1.229260641,25930,53
1.254348023,30774,31
1.259379966,<not counted>,<not counted>
