time,L1-icache-loads,L1-icache-load-misses
0.025069531,5358837,10537
0.050172813,38956,60
0.075261566,130001,102
0.100349308,27075,52
0.125435379,26510,48
0.150523091,32080,27
0.175609722,28518,45
0.200697154,28866,40
0.225783296,25963,48
0.250870899,128051,39
0.275958500,26101,32
0.301044822,23952,56
0.326132343,33311,50
0.351218465,29064,50
0.376306737,27656,19
0.401393139,25272,36
0.426480531,68523,46
0.451566693,27379,30
0.476652755,23962,41
0.501741596,30873,56
0.526828908,22390,37
0.551923649,43379,58
0.577009592,24325,37
0.602096844,60156,34
0.627182936,29093,43
0.652269087,26508,87
0.677356509,32420,37
0.702442510,21610,39
0.727529962,38616,50
0.752616043,27502,58
0.777703546,45120,56
0.802796998,28599,54
0.827883930,27390,161
0.852971311,27361,50
0.878057453,21766,52
0.903144815,36107,51
0.928231046,26753,54
0.953318438,38619,37
0.978404721,28183,55
1.003491693,29842,207
1.028579164,27766,42
1.053665096,23336,44
1.078752457,33826,30
1.103838529,27408,44
1.128925911,33533,28
1.154011854,29995,52
1.179098635,33289,207
1.204186067,28044,52
1.229272198,26379,54
1.254359790,32995,33
1.279444822,32645,47
1.281029303,546663,1103
