time,L1-icache-loads,L1-icache-load-misses
0.025060135,5104596,11182
0.050159869,4954198,9882
0.075230224,6130245,10134
0.100298118,3674852,9993
0.125367512,8368397,9567
0.150440357,4191648,10963
0.175507801,3743636,9951
0.200579496,3469054,9087
0.225650481,4160082,10691
0.250723105,13184378,8803
0.275795640,4593544,12159
0.300865705,4248903,11215
0.325936678,3965480,10630
0.351007034,4017349,10462
0.376077349,3781339,9871
0.401146722,4025929,11339
0.426213897,3829290,10739
0.451286663,21577567,5630
0.476360506,4630306,11439
0.501434281,4488702,11540
0.526504126,3931212,10631
0.551574350,3567043,9274
0.576644305,3694538,9677
0.601714030,3670243,10771
0.626783974,3768676,9990
0.651853159,3810465,9872
0.676919712,3687302,10960
0.701990597,3784530,10727
0.727062123,3497692,10163
0.752142006,4141180,12016
0.777213061,4097948,12096
0.802283636,4056326,11801
0.827354070,4044189,12101
0.852424625,4041251,11987
0.877497090,14074219,8261
0.902573493,29143902,3764
0.927653979,4589425,12874
0.952724534,4391020,12450
0.977792227,3845727,11398
1.002863492,3910835,11311
1.027934207,3849055,11348
1.053003861,3915817,11479
1.078072316,1202656,1999
1.103145250,30290,15
1.128215325,13338,23
1.153284920,36790,26
1.178353463,32541,39
1.203423939,32909,23
1.211998302,12796622,1016
