time,L1-icache-loads,L1-icache-load-misses
0.025060995,1385846,4334
0.050150552,4822589,10906
0.075219047,4700505,10056
0.100284704,5871555,9731
0.125349549,3468580,9774
0.150413805,7475394,9434
0.175477972,4187517,11070
0.200541097,3399763,10544
0.225619932,3469245,10379
0.250707789,4010553,10056
0.275795734,10806980,8147
0.300884281,6630305,10658
0.325972226,4774059,10074
0.351058501,3705328,9086
0.376146518,4490902,9532
0.401234343,4766715,9802
0.426322199,5185535,9553
0.451411245,4788746,9685
0.476498940,5020206,9682
0.501586967,4610403,9578
0.526675642,21494329,5176
0.551764777,4382854,11380
0.576852614,3686861,10228
0.601940609,3775773,10209
0.627028615,3774507,10198
0.652114911,3874683,10294
0.677201366,3764500,10519
0.702287743,3126857,9307
0.727375748,3521480,10829
0.752475993,3646393,10133
0.777562380,3526164,10543
0.802648555,3521682,10072
0.827736621,3583373,10527
0.852824727,3389541,9350
0.877912642,3569341,10315
0.903000779,3825891,10534
0.928088734,3651958,10344
0.953176769,3735686,10494
0.978264596,3825918,10433
1.003356171,26368102,4315
1.028462117,17071447,7250
1.053550603,3701861,10132
1.078638529,3730632,10338
1.103726785,3629335,10034
1.128814570,3670159,10180
1.153902505,3709697,10150
1.178990442,3546782,10473
1.204077417,1813632,3785
1.229163743,31668,40
1.254251089,20726,23
1.279338395,31665,17
1.304424591,33900,18
1.329512346,34234,20
1.339538743,15136263,1138
