time,L1-icache-loads,L1-icache-load-misses
0.025069885,2032909,5890
0.050162671,4287306,9182
0.075233117,4517002,8627
0.100301574,5761486,8722
0.125370139,3359353,8418
0.150437925,5790815,7764
0.175504621,5648917,9144
0.200573558,3012762,7983
0.225655893,3666751,9384
0.250723110,3558961,9257
0.275789736,5671888,8613
0.300857303,10855731,8822
0.325924868,3767231,10247
0.350992334,3507882,9497
0.376025330,340079,940
0.401117606,232086,598
0.426218240,122150,336
0.451304967,2060863,5082
0.476387703,3265870,8055
0.501460278,3635074,9947
0.526529095,3215582,9165
0.551596722,3260524,9392
0.576664897,3298277,9432
0.601730313,3050272,8357
0.626797709,21108328,4426
0.651874056,4100277,10768
0.676942071,3379197,9528
0.702008787,3412121,9576
0.727075983,3374579,9309
0.752162640,3312705,9321
0.777231075,3165473,9158
0.802296082,3292741,9746
0.827363508,3388546,9926
0.852430043,3335734,9795
0.877496580,3332156,10037
0.902561506,3271092,9645
0.927628272,2989118,9058
0.952694348,3309946,9953
0.977761214,3194444,9315
1.002828521,3248520,9356
1.027895016,3189169,9334
1.052962532,3258780,9276
1.078029789,3272331,9304
1.103094844,3273421,9229
1.128162641,3043237,8419
1.153229256,10080671,7757
1.178309873,31876430,2451
1.203390108,4664570,10377
1.228466815,3421669,9537
1.253535731,3369341,9478
1.278603137,3320930,9236
1.303670082,3132181,8852
1.328737929,3404103,9624
1.353803384,3454072,9887
1.378868161,3174627,8005
1.403947426,11513,65
1.429034713,35376,18
1.454120898,28227,20
1.479216705,41726,88
1.504302700,35158,28
1.529380467,10524992,119
1.531806444,4130309,249
