time,L1-icache-loads,L1-icache-load-misses
0.025059414,10399068,15058
0.050162457,43852,46
0.075250461,12395,15
0.100338424,33814,37
0.125426157,45802,39
0.150515311,34058,42
0.175602004,27055,31
0.200689977,53062,30
0.225776410,29903,48
0.250863824,13087,25
0.275951139,32667,50
0.301037562,29716,52
0.326125386,35997,35
0.351209109,25812,48
0.376293532,51666,46
0.401380046,29575,52
0.426467249,27070,42
0.451554692,33739,42
0.476641206,30412,66
0.501728809,34472,38
0.526815502,27124,43
0.551903146,44647,47
0.576989479,34549,88
0.602076474,16185,36
0.627163577,43372,96
0.652250101,33147,94
0.677337904,33300,38
0.702424327,27818,42
0.727511891,42482,40
0.752598214,31454,71
0.777685407,21919,23
0.802780271,34457,72
0.827867374,52932,256
0.852955267,30210,30
0.878041601,28763,41
0.903129386,39904,43
0.928215909,32123,54
0.953303142,23651,14
0.978390506,29976,56
1.003476909,17935,20
1.028564302,34468,53
1.053650466,25213,48
1.078738329,33545,29
1.103824672,28849,59
1.128912926,47370,44
1.153999919,30638,52
1.179086102,19538,37
1.204173916,35039,52
1.229260361,26539,55
1.254347974,32249,50
1.279434347,25812,44
1.295384370,210014,25
