time,L1-icache-loads,L1-icache-load-misses
0.025069782,9644662,14190
0.050210782,36209,57
0.075298703,13200,31
0.100386573,33693,41
0.125473004,32577,51
0.150560875,30159,36
0.175647386,24971,45
0.200735267,49987,50
0.225821657,27595,43
0.250908959,14664,36
0.275996110,28060,67
0.301082600,35668,67
0.326170512,27509,29
0.351257132,22422,47
0.376344893,41754,69
0.401431385,28779,59
0.426518624,16013,31
0.451605756,29182,45
0.476691997,34799,91
0.501779737,27070,34
0.526866049,26067,43
0.551953619,36503,36
0.577040000,27586,68
0.602127141,20078,28
0.627214182,28770,48
0.652300433,18492,54
0.677387973,38870,75
0.702474195,26564,48
0.727561886,34527,39
0.752648196,28671,57
0.777735367,59966,25
0.802829978,27617,77
0.827915989,19138,37
0.853003750,33690,49
0.878090780,27207,52
0.903178292,32045,47
0.928264412,23318,57
0.953351833,129552,46
0.978438745,28760,63
1.003524964,20015,42
1.028612456,33363,63
1.053698417,27214,60
1.078785857,29808,43
1.103871969,25422,41
1.128959429,121146,31
1.154046450,30437,90
1.179132701,21724,49
1.204220152,33058,45
1.229307283,28835,63
1.254395033,28719,28
1.259239237,<not counted>,<not counted>
