time,L1-icache-loads,L1-icache-load-misses
0.025069578,2964000,7917
0.050173806,5500929,12168
0.075261614,3785358,11903
0.100350371,5959836,11638
0.125438439,3238399,10847
0.150526306,8325832,10762
0.175614174,3629901,11820
0.200700302,3337668,11067
0.225788510,3397840,11498
0.250876727,3345221,11163
0.275964615,12842462,8975
0.301052523,3949680,12027
0.326140411,3396013,11118
0.351226658,3333496,11314
0.376315026,3388296,11215
0.401402914,3324775,11448
0.426490872,3377658,11306
0.451578799,3189253,10645
0.476666567,3496636,11807
0.501754344,3455261,11499
0.526842793,22082670,6838
0.551931750,4110881,12504
0.577019508,3847243,12188
0.602106375,3458531,11728
0.627194084,3138967,10465
0.652280171,3175922,10842
0.677367799,3270418,10944
0.702453906,3306635,10903
0.727541785,3220128,10846
0.752640212,3295818,10522
0.777727940,3227051,10751
0.802820327,3028230,10139
0.827921235,3443694,11565
0.853009052,3371476,11234
0.878097951,3429726,11217
0.903185658,3456274,11165
0.928271756,3354039,11216
0.953358723,3450995,11652
0.978447012,3161281,10394
1.003534909,3413252,11043
1.028623266,14338272,8385
1.053712794,29618456,4512
1.078802543,4238796,12528
1.103890740,3494714,11449
1.128978577,3443038,11069
1.154064765,3339345,10914
1.179152634,1976101,6512
1.204240311,3282614,10471
1.229329289,3322802,11043
1.254417256,3251218,8673
1.279503593,33978,42
1.304591352,31862,16
1.329677430,27238,23
1.354765127,44416,24
1.379851664,32395,19
1.402332516,41865256,1081
