time,L1-icache-loads,L1-icache-load-misses
0.025070911,821561,2882
0.050175893,3796141,7072
0.075265264,4155783,7565
0.100353784,4522427,7337
0.125442465,3936144,7485
0.150530407,3010909,7410
0.175618499,7530206,6833
0.200706648,3038275,7485
0.225794760,2992815,7273
0.250882791,2957163,7343
0.275970761,2957604,7304
0.301058363,2967754,7366
0.326146364,12094339,6008
0.351234706,2992955,7316
0.376322716,2952638,7339
0.401410747,2964482,7367
0.426498849,2952687,7264
0.451586770,2958252,7144
0.476674690,2950011,7425
0.501762672,2950162,7236
0.526850873,2950990,7335
0.551928915,2989827,7488
0.577020215,2966052,6945
0.602109546,21304740,4425
0.627199588,3018686,7223
0.652287598,2991337,7586
0.677375599,3112198,7359
0.702463541,3012411,7236
0.727551422,2982370,7184
0.752648062,3043559,6997
0.777736084,3039452,7119
0.802824115,3037541,7226
0.827912067,3043519,7297
0.853000866,3108750,7208
0.878088678,3039544,7147
0.903176700,3035498,6933
0.928264541,3031226,7223
0.953352621,3026995,7056
0.978440762,3065570,7023
1.003528874,3057911,7059
1.028616954,2601763,4935
1.053703835,30411,8
1.078781067,34852,9
1.103867469,24994,13
1.128955558,127494,10
1.154042790,29261,23
1.179129012,22725,47
1.186275752,7206736,1226
