time,L1-icache-loads,L1-icache-load-misses
0.025069560,3474609,8154
0.050173912,4762710,7276
0.075261481,3112582,7398
0.100350843,5309541,7071
0.125439023,3041917,7158
0.150522974,2332433,5881
0.175641506,5267315,6455
0.200750026,3037787,7376
0.225839737,3040270,7550
0.250927889,3115990,7568
0.276016048,3043430,7115
0.301104020,11074015,5969
0.326192400,4112704,7035
0.351280461,3038719,7116
0.376368673,3110944,7196
0.401456673,2996420,7305
0.426544544,2922344,7090
0.451632495,2994802,7179
0.476720316,2909650,7149
0.501808307,2969101,7090
0.526896267,2907518,7300
0.551984278,2929439,7177
0.577073750,14824704,5575
0.602162940,9365259,6414
0.627251181,3056038,7368
0.652339622,3105497,7401
0.677428613,3056156,7235
0.702516584,3043197,7286
0.727604704,3053888,7145
0.752702486,3055232,7362
0.777790327,3003815,7343
0.802883827,2956690,7328
0.827978968,585491,1409
0.853077339,1466759,3773
0.878169317,1629289,4096
0.903257861,3048917,7515
0.928346051,3109997,7200
0.953434122,3032543,7193
0.978522384,3049480,7245
1.003611073,3048964,7360
1.028699305,3038849,7212
1.053787495,2702977,5508
1.078874206,32876,12
1.103972077,29653,39
1.129071258,72754,44
1.154181259,38930,12
1.179267879,28765,18
1.204356030,21904,20
1.221640854,7257936,1655
