time,L1-icache-loads,L1-icache-load-misses
0.025069720,6169528,11580
0.050173442,21922,40
0.075261671,109233,29
0.100349283,35578,87
0.125435355,29378,79
0.150523484,31332,42
0.175609216,29929,41
0.200696937,27549,45
0.225783167,25830,53
0.250870749,69481,32
0.275957009,26337,71
0.301044010,24508,27
0.326131882,32345,57
0.351218162,21023,47
0.376306003,40536,58
0.401392395,26231,37
0.426480095,53454,21
0.451566446,27084,52
0.476652677,26108,35
0.501740337,31578,63
0.526826979,21644,56
0.551914719,38156,48
0.577001140,25855,47
0.602088972,47936,56
0.627177662,35756,27
0.652266243,28013,207
0.677354104,31288,33
0.702440475,24189,31
0.727528336,38404,31
0.752614777,28197,60
0.777702638,38912,34
0.802798179,28189,41
0.827885469,30162,115
0.852974540,26711,53
0.878060922,22620,44
0.903148692,48735,104
0.928236373,32151,106
0.953324184,34318,25
0.978410455,29083,49
1.003497616,32303,230
1.028585197,26931,17
1.053671448,23327,35
1.078759139,32916,22
1.103845369,28180,39
1.128932941,29760,20
1.154019652,30276,44
1.179107072,7765,20
1.204194034,32997,46
1.229280094,24819,45
1.254367615,32308,26
1.270072668,1297201,6123
