time,L1-icache-loads,L1-icache-load-misses
0.025059931,3676859,9443
0.050152730,5396909,10545
0.075223051,5760141,10193
0.100290502,3777278,11070
0.125357953,3249014,9818
0.150425682,8162384,9409
0.175492683,3231451,9602
0.200559354,3222488,9464
0.225626024,3183332,9449
0.250693335,3157932,9545
0.275759886,12387720,7752
0.300826565,4021902,11007
0.325892726,3104554,9121
0.350959127,3388514,10173
0.376033938,3404678,10335
0.401099157,3299002,10154
0.426165788,3305248,10178
0.451232979,3309112,10170
0.476300718,3122497,9442
0.501370769,3411320,10286
0.526436120,9738685,8203
0.551502931,15530189,8691
0.576569820,3844198,11109
0.601642501,3369221,10031
0.626709262,3309970,10131
0.651775712,3397159,10154
0.676842522,2923139,8992
0.701909553,3171967,9738
0.726976054,3159342,9829
0.752051523,3176351,9825
0.777119094,3216513,10127
0.802185685,3160056,9706
0.827252215,3173554,9622
0.852319085,3040765,9330
0.877386506,3541079,10564
0.902453136,3441607,10300
0.927520217,3489204,10340
0.952586627,3430147,10344
0.977653978,3450105,10537
1.002720958,3479894,10740
1.027785729,3167396,9718
1.052850440,24542890,6874
1.077930880,27573243,7930
1.103012310,4110732,11061
1.128088390,4108906,11001
1.153157031,3470678,9707
1.178224752,3486303,9923
1.203292372,3140204,9335
1.228359543,3366637,9968
1.253426733,3499187,10230
1.278505914,25357,23
1.303593294,32912,7
1.328679654,34235,12
1.353767595,33538,6
1.378853864,31338,12
1.403931175,39427,7
1.410587480,9929709,1081
