time,L1-icache-loads,L1-icache-load-misses
0.025058052,9639108,14252
0.050146593,43143,59
0.075215114,15373,26
0.100279805,29852,53
0.125342336,41216,74
0.150405728,28061,30
0.175467870,25168,59
0.200531362,44604,63
0.225606463,27937,40
0.250693543,19768,37
0.275780715,28491,55
0.300866986,22734,51
0.325954738,36415,62
0.351041059,25731,42
0.376128759,36204,55
0.401214901,27435,38
0.426302092,24611,46
0.451389134,28891,62
0.476475665,18703,14
0.501563387,36794,82
0.526649518,26520,49
0.551737698,32504,58
0.576823910,25062,42
0.601911471,126200,126
0.626998443,28332,51
0.652084504,20019,40
0.677172194,36497,59
0.702258326,27088,70
0.727346037,31456,49
0.752420069,23991,29
0.777504901,159684,55
0.802597452,27064,56
0.827683743,20737,18
0.852771504,33743,55
0.877857785,27796,64
0.902946447,28987,49
0.928032398,23951,44
0.953120060,123480,65
0.978207120,28338,56
1.003293351,22158,43
1.028381713,31398,70
1.053468034,28429,41
1.078557006,28843,63
1.103644457,25280,54
1.128732057,75856,61
1.153818409,30404,67
1.178904460,24087,26
1.203991962,31792,48
1.229077623,30125,55
1.254165284,27026,27
1.267831689,1131355,4742
