time,L1-icache-loads,L1-icache-load-misses
0.025058379,822940,2886
0.050147498,2863610,6576
0.075220117,5406133,9924
0.100288175,5969287,10130
0.125354974,3351628,9198
0.150422053,3358533,9464
0.175490792,8301277,9263
0.200567980,3921956,10300
0.225636709,3701866,10142
0.250711508,3744801,10567
0.275789277,6372906,9851
0.300858045,10167909,8586
0.325925624,3905107,10166
0.350993063,3501454,10009
0.376060361,3588546,10033
0.401126850,3405033,9953
0.426193499,3371818,9856
0.451260038,3355882,9861
0.476326656,3196596,9208
0.501391345,3382232,10231
0.526457894,13196314,7330
0.551531563,12074669,8727
0.576610161,3980003,10131
0.601678170,3492816,9858
0.626745599,3489668,10353
0.651811816,3499760,10419
0.676878406,3639703,11167
0.701944885,3713004,10838
0.727011164,3635559,10875
0.752086431,3822117,11275
0.777151941,3646030,11003
0.802218500,3232962,9639
0.827284349,3269031,9932
0.852349176,3158353,9899
0.877415466,3353344,10075
0.902482035,3332316,9958
0.927548472,3339245,10108
0.952615651,3283187,10175
0.977683431,3185576,9379
1.002750940,3500946,10425
1.027816957,15565047,6983
1.052900146,27323434,4192
1.077982496,4106045,11486
1.103058715,3716094,10881
1.128126672,3522621,10518
1.153194121,3608504,10887
1.178261291,3279551,9780
1.203327758,3509602,10536
1.228393837,3552205,10308
1.253474326,20121,16
1.278561785,35121,16
1.303648213,34811,23
1.328736252,30067,11
1.353822631,27631,9
1.378910849,40655,18
1.385523904,9879255,404
