time,L1-icache-loads,L1-icache-load-misses
0.025058851,5620469,11179
0.050159712,56391,150
0.075248153,83404,61
0.100334954,27405,68
0.125421266,31659,103
0.150509626,30906,41
0.175595997,30227,58
0.200673329,27594,69
0.225760150,26570,84
0.250847862,59094,30
0.275934192,27114,70
0.301020603,25969,48
0.326108395,34201,63
0.351194726,22394,68
0.376282496,40019,98
0.401369338,26672,45
0.426457029,46893,41
0.451543271,27372,40
0.476629292,27790,108
0.501716882,31736,50
0.526803024,22591,37
0.551890695,36261,43
0.576976876,26859,85
0.602064417,42975,69
0.627150448,36432,71
0.652237390,30584,230
0.677324861,31726,57
0.702410952,23087,65
0.727498753,35243,115
0.752584954,28725,55
0.777672576,35335,40
0.802767416,29857,50
0.827854447,38418,161
0.852942139,28345,74
0.878028200,24177,76
0.903115792,33173,52
0.928201892,29724,96
0.953290133,31101,65
0.978376495,28643,75
1.003463696,8418,205
1.028555186,33754,50
1.053641288,24472,61
1.078728729,31758,56
1.103814741,29832,65
1.128903322,27932,42
1.153989342,43637,66
1.179076364,8641,33
1.204163355,33092,42
1.229249176,27516,43
1.254337877,34466,37
1.260340684,<not counted>,<not counted>
