time,L1-icache-loads,L1-icache-load-misses
0.025058449,2253762,6643
0.050149768,2710048,5421
0.075225066,681080,2110
0.100301265,4065948,7911
0.125371634,6304406,10285
0.150450352,2890752,7817
0.175552821,<not counted>,<not counted>
0.200657599,247647,686
0.225741508,1686255,4750
0.250819196,1960647,5049
0.275911135,<not counted>,<not counted>
0.300994064,241418,636
0.326092413,5277650,1274
0.351189371,1113014,2841
0.376285950,<not counted>,<not counted>
0.401369618,1498726,3747
0.426453106,1418904,3552
0.451542956,<not counted>,<not counted>
0.476623694,977107,2434
0.501704982,2096683,5076
0.526797781,111990,280
0.551894400,234367,630
0.576978217,1655565,4311
0.602061666,842151,2092
0.627136164,942507,2288
0.652224523,232710,622
0.677321142,788220,2121
0.702420289,566421,1344
0.727516948,916054,2431
0.752602307,2664715,6513
0.777697775,10731238,2544
0.802772274,1467011,3769
0.827847222,1159050,2919
0.852919811,3415221,8140
0.877987460,3604678,9711
0.903053298,3244957,9335
0.928119577,3321577,9768
0.953186886,3251047,9320
0.978252794,3209665,9251
1.003319703,3245534,9011
1.028384812,3192371,9370
1.053451140,3141926,9112
1.078517169,21461260,4994
1.103589758,251709,736
1.128673626,802073,2342
1.153745947,1201897,3306
1.178835162,4619,25
1.203920560,2328197,5824
1.229019169,<not counted>,<not counted>
1.254100417,1030763,2776
1.279183696,1087900,2645
1.304257924,819519,2043
1.329345913,231047,645
1.354446632,897859,2446
1.379545540,235182,612
1.404629019,1877781,4884
1.429712989,1434860,3672
1.454802025,233573,656
1.479885283,1144576,2923
1.504979112,2594213,6519
1.530070989,694887,1764
1.555156239,980002,2616
1.580239596,1126876,2866
1.605321855,2329447,6938
1.630397603,2016368,5046
1.655486214,235638,618
1.680569571,1477229,3837
1.705652970,1870562,4797
1.730743348,<not counted>,<not counted>
1.755837277,241085,702
1.780921245,1648943,4524
1.806006324,1451819,4007
1.831105552,896746,2302
1.856204571,<not counted>,<not counted>
1.881292220,855344,2486
1.906408048,913990,2416
1.931522897,116138,366
1.956635845,118533,359
1.981726933,1610256,4388
2.006821392,181097,411
2.031925441,146664,452
2.057044339,94018,204
2.082147947,1591616,4164
2.107262404,239914,670
2.132375033,303087,981
2.157475742,2053616,5319
2.182570640,1592739,4065
2.207672419,<not counted>,<not counted>
2.232766907,244274,659
2.257882105,1724827,4412
2.282977874,1287831,3264
2.308095232,55074,57
2.333208041,739689,2094
2.358307029,746063,1937
2.383401998,716953,1808
2.408488356,238383,631
2.433594573,<not counted>,<not counted>
2.458675455,624406,1665
2.483758694,751604,1891
2.508840812,1714369,4264
2.533943661,<not counted>,<not counted>
2.559054218,<not counted>,<not counted>
2.584163359,<not counted>,<not counted>
2.609272476,<not counted>,<not counted>
2.634381583,<not counted>,<not counted>
2.659473173,1351902,3546
2.684572021,405264,1130
2.709668820,1986911,5147
2.734775618,193125,440
2.759888517,265674,820
2.784997846,1199295,2956
2.810081004,1346923,3481
2.835178592,<not counted>,<not counted>
2.860272691,370234,1012
2.885356000,2024482,5211
2.910439509,2272519,5782
2.935529326,<not counted>,<not counted>
2.960623225,233825,652
2.985709484,1725795,4480
3.010806462,524393,1467
3.035930911,466604,1229
3.061028909,1143793,2944
3.086123988,936885,2367
3.111227586,8789,58
3.136320825,14088751,2964
3.161410183,24727042,2556
3.186489652,3717450,4241
3.211572671,1905838,5136
3.236651398,4018449,10419
3.261717547,3672267,10165
3.286782917,3591777,10086
3.311849724,3643137,10073
3.336915893,3639588,10306
3.361982271,3200578,9223
3.387048470,2773621,6198
3.412120189,36343,38
3.437427246,37023,36
3.462508795,36861,18
3.487596053,13399,0
3.512683192,37955,12
3.526738959,20782628,1053
